,Date,Diagnostic,Forest Type,Latitude,Longitude,Name,Notes,Origin,State,Submitter,Tag#
17717,2011-05-01,PCR,,37.27285,-122.153192,SB11-866,,Umbellularia  californica,Positive,Garbelotto Lab,
17718,2011-05-01,PCR,,37.27285,-122.153192,SB11-867,,Umbellularia  californica,Positive,Garbelotto Lab,
17719,2011-05-01,PCR,,37.27285,-122.153192,SB11-868,,Umbellularia  californica,Positive,Garbelotto Lab,
17720,2011-05-01,PCR,,37.27285,-122.153192,SB11-869,,Umbellularia  californica,Positive,Garbelotto Lab,
17721,2011-05-01,PCR,,37.27285,-122.153192,SB11-890,,Umbellularia  californica,Positive,Garbelotto Lab,
17722,2011-05-01,PCR,,37.27285,-122.153192,SB11-891,,Umbellularia  californica,Positive,Garbelotto Lab,
17723,2011-05-01,PCR,,37.27285,-122.153192,SB11-892,,Umbellularia  californica,Positive,Garbelotto Lab,
17724,2011-05-01,PCR,,37.27285,-122.153192,SB11-893,,Umbellularia  californica,Positive,Garbelotto Lab,
17725,2011-05-01,PCR,,37.27285,-122.153192,SB11-894,,Umbellularia  californica,Positive,Garbelotto Lab,
17726,2011-05-01,PCR,,37.27285,-122.153192,SB11-895,,Umbellularia  californica,Positive,Garbelotto Lab,
17727,2011-05-01,PCR,,37.27285,-122.153192,SB11-896,,Umbellularia  californica,Positive,Garbelotto Lab,
17728,2011-05-01,PCR,,37.27285,-122.153192,SB11-897,,Umbellularia  californica,Positive,Garbelotto Lab,
17729,2011-05-01,PCR,,37.27285,-122.153192,SB11-898,,Umbellularia  californica,Positive,Garbelotto Lab,
17730,2011-05-01,PCR,,37.27285,-122.153192,SB11-899,,Umbellularia  californica,Positive,Garbelotto Lab,
17731,2011-05-01,PCR,,37.198967,-122.054317,SB11-900,,Umbellularia  californica,Positive,Garbelotto Lab,
17732,2011-05-01,PCR,,37.244598,-122.079952,SB11-901,,Umbellularia  californica,Positive,Garbelotto Lab,
17733,2011-05-01,PCR,,37.218243,-122.076891,SB11-902,,Umbellularia  californica,Positive,Garbelotto Lab,
17734,2011-05-01,PCR,,37.218655,-122.077395,SB11-904,,Umbellularia  californica,Positive,Garbelotto Lab,
17735,2011-05-01,PCR,,37.218611,-122.078055,SB11-905,,Umbellularia  californica,Positive,Garbelotto Lab,
17736,2011-05-01,PCR,,37.219999,-122.079165,SB11-906,,Umbellularia  californica,Positive,Garbelotto Lab,
17737,2011-05-01,PCR,,37.217394,-122.073083,SB11-907,,Umbellularia  californica,Positive,Garbelotto Lab,
17738,2011-05-01,PCR,,37.21665,-122.072777,SB11-908,,Umbellularia  californica,Positive,Garbelotto Lab,
17739,2011-05-01,PCR,,37.472146,-122.357168,SB11-909,,Umbellularia  californica,Positive,Garbelotto Lab,
17740,2011-05-01,PCR,,37.4753,-122.357426,SB11-910,,Umbellularia  californica,Positive,Garbelotto Lab,
17741,2011-05-01,PCR,,37.470642,-122.355881,SB11-912,,Umbellularia  californica,Positive,Garbelotto Lab,
17742,2011-05-01,PCR,,37.490377,-122.35698,SB11-913,,Umbellularia  californica,Positive,Garbelotto Lab,
17743,2011-05-01,PCR,,37.515056,-122.379755,SB11-914,,Umbellularia  californica,Positive,Garbelotto Lab,
17744,2011-05-01,PCR,,37.20935,-122.056717,SB11-916,,Umbellularia  californica,Positive,Garbelotto Lab,
17745,2011-05-01,PCR,,37.208383,-122.0564,SB11-917,,Umbellularia  californica,Positive,Garbelotto Lab,
17746,2011-05-01,PCR,,37.209767,-122.055633,SB11-918,,Umbellularia  californica,Positive,Garbelotto Lab,
17747,2011-05-01,PCR,,37.2097,-122.054283,SB11-919,,Umbellularia  californica,Positive,Garbelotto Lab,
17748,2011-05-01,PCR,,37.40565,-122.30758,SB11-920,,Umbellularia  californica,Positive,Garbelotto Lab,
17749,2011-05-01,PCR,,37.4082,-122.30122,SB11-921,dead trees really unsure if oaks,Umbellularia  californica,Positive,Garbelotto Lab,
17750,2011-05-01,PCR,,37.40597,-122.30799,SB11-923,,Umbellularia  californica,Positive,Garbelotto Lab,
17751,2011-05-01,PCR,,37.40182,-122.30122,SB11-925,,Umbellularia  californica,Positive,Garbelotto Lab,
17752,2011-05-01,PCR,,37.40625,-122.3056,SB11-926,,Umbellularia  californica,Positive,Garbelotto Lab,
17753,2011-05-01,PCR,,37.29387,-122.18659,SB11-935,,Umbellularia  californica,Positive,Garbelotto Lab,
17754,2011-05-01,PCR,,37.29418,-122.18532,SB11-936,,Umbellularia  californica,Positive,Garbelotto Lab,
17755,2011-05-01,PCR,,37.29435,-122.18577,SB11-937,,Umbellularia  californica,Positive,Garbelotto Lab,
17756,2011-05-01,PCR,,37.29459,-122.18608,SB11-938,,Umbellularia  californica,Positive,Garbelotto Lab,
17757,2011-05-01,PCR,,37.29071,-122.18177,SB11-939,,Umbellularia  californica,Positive,Garbelotto Lab,
17758,2011-05-01,PCR,,37.29261,-122.18275,SB11-940,,Umbellularia  californica,Positive,Garbelotto Lab,
17759,2011-05-01,PCR,,37.33246,-122.20578,SB11-943,,Umbellularia  californica,Positive,Garbelotto Lab,
17760,2011-05-01,PCR,,37.33281,-122.2045,SB11-944,,Umbellularia  californica,Positive,Garbelotto Lab,
17761,2011-05-01,PCR,,37.33364,-122.20544,SB11-945,,Umbellularia  californica,Positive,Garbelotto Lab,
17762,2011-05-01,PCR,,37.33167,-122.20448,SB11-946,,Umbellularia  californica,Positive,Garbelotto Lab,
17763,2011-05-01,PCR,,37.304744,-122.128389,SB11-947,,Umbellularia  californica,Positive,Garbelotto Lab,
17764,2011-05-01,PCR,,37.304744,-122.128389,SB11-948,,Umbellularia  californica,Positive,Garbelotto Lab,
17765,2011-05-01,PCR,,37.304744,-122.128389,SB11-949,,Umbellularia  californica,Positive,Garbelotto Lab,
17766,2011-05-01,PCR,,37.304744,-122.128389,SB11-950,,Umbellularia  californica,Positive,Garbelotto Lab,
17767,2011-05-01,PCR,,37.304744,-122.128389,SB11-951,,Umbellularia  californica,Positive,Garbelotto Lab,
17768,2011-05-01,PCR,,37.304744,-122.128389,SB11-952,,,Positive,Garbelotto Lab,
17769,2011-05-01,PCR,,37.304744,-122.128389,SB11-953,,,Positive,Garbelotto Lab,
17770,2011-05-01,PCR,,37.304744,-122.128389,SB11-954,,Umbellularia  californica,Positive,Garbelotto Lab,
17771,2011-05-01,PCR,,37.224017,-122.093617,SB11-956,,Umbellularia  californica,Positive,Garbelotto Lab,
17772,2011-05-01,PCR,,37.226283,-122.09385,SB11-957,,Umbellularia  californica,Positive,Garbelotto Lab,
17773,2011-05-01,PCR,,37.218817,-122.09485,SB11-958,,Umbellularia  californica,Positive,Garbelotto Lab,
17774,2011-05-01,PCR,,37.2234,-122.096067,SB11-959,,Umbellularia  californica,Positive,Garbelotto Lab,
17775,2011-05-01,PCR,,37.25135,-122.134117,SB11-960,,Umbellularia  californica,Positive,Garbelotto Lab,
17776,2011-05-01,PCR,,37.250633,-122.1337,SB11-961,,Umbellularia  californica,Positive,Garbelotto Lab,
17777,2011-05-01,PCR,,37.250767,-122.134667,SB11-962,,,Positive,Garbelotto Lab,
17778,2011-05-01,PCR,,37.304053,-122.195233,SB11-963,,Umbellularia  californica,Positive,Garbelotto Lab,
17779,2011-05-01,PCR,,37.295487,-122.196652,SB11-964,,Umbellularia  californica,Positive,Garbelotto Lab,
17780,2011-05-01,PCR,,37.287097,-122.198631,SB11-965,,,Positive,Garbelotto Lab,
17781,2011-05-01,PCR,,37.291365,-122.207547,SB11-966,,,Positive,Garbelotto Lab,
17782,2011-05-01,PCR,,37.28736,-122.18005,SB11-967,"too much moss to see any bleeding, many fallen dead oaks around",Umbellularia  californica,Positive,Garbelotto Lab,
17783,2011-05-01,PCR,,37.28647,-122.17873,SB11-968,,Umbellularia  californica,Positive,Garbelotto Lab,
17784,2011-05-01,PCR,,37.28583,-122.17658,SB11-969,,Umbellularia  californica,Positive,Garbelotto Lab,
17785,2011-05-01,PCR,,37.28332,-122.17434,SB11-970,,Umbellularia  californica,Positive,Garbelotto Lab,
17786,2011-05-01,PCR,,37.28203,-122.17459,SB11-971,,Umbellularia  californica,Positive,Garbelotto Lab,
17787,2011-05-01,PCR,,37.28076,-122.17447,SB11-972,,Umbellularia  californica,Positive,Garbelotto Lab,
17788,2011-05-01,PCR,,37.27619,-122.17347,SB11-974,,Umbellularia  californica,Positive,Garbelotto Lab,
17789,2011-05-01,PCR,,37.2949,-122.18425,SB11-975,,Umbellularia  californica,Positive,Garbelotto Lab,
17790,2011-05-01,PCR,,37.29436,-122.18295,SB11-976,,Umbellularia  californica,Positive,Garbelotto Lab,
17791,2011-05-01,PCR,,37.29385,-122.18235,SB11-977,,Umbellularia  californica,Positive,Garbelotto Lab,
17792,2011-05-01,PCR,,37.2934,-122.18181,SB11-978,,Umbellularia  californica,Positive,Garbelotto Lab,
17793,2011-05-01,PCR,,37.29399,-122.18188,SB11-979,,Umbellularia  californica,Positive,Garbelotto Lab,
17794,2011-05-01,PCR,,37.29617,-122.18491,SB11-980,,Umbellularia  californica,Positive,Garbelotto Lab,
17795,2011-05-01,PCR,,37.29563,-122.18533,SB11-981,,Umbellularia  californica,Positive,Garbelotto Lab,
17796,2011-05-01,PCR,,37.29544,-122.1858,SB11-982,,Umbellularia  californica,Positive,Garbelotto Lab,
17797,2011-05-01,PCR,,37.28334,-122.08449,SB11-987,,Umbellularia  californica,Positive,Garbelotto Lab,
17798,2011-05-01,PCR,,37.28321,-122.08484,SB11-988,,Umbellularia  californica,Positive,Garbelotto Lab,
17799,2011-05-01,PCR,,37.223334,-122.0822,SB11-994,,Umbellularia  californica,Positive,Garbelotto Lab,
17800,2011-05-01,PCR,,37.205932,-122.038762,SB11-996,,Umbellularia  californica,Positive,Garbelotto Lab,
17801,2011-05-01,PCR,,37.207218,-122.046667,SB11-997,,Umbellularia  californica,Positive,Garbelotto Lab,
17802,2011-05-01,PCR,,37.207218,-122.046667,SB11-998,,Notholithocarpus densiflorus,Positive,Garbelotto Lab,
17803,2011-05-01,PCR,,37.223611,-122.081111,SB11-999,,Notholithocarpus densiflorus,Positive,Garbelotto Lab,
17804,2011-05-01,PCR,,37.223334,-122.0822,SB11-1001,,Notholithocarpus densiflorus,Positive,Garbelotto Lab,
17805,2011-05-01,PCR,,37.219417,-122.111367,SB11-1002,,Umbellularia  californica,Positive,Garbelotto Lab,
17806,2011-05-01,PCR,,37.218,-122.094933,SB11-1003,,Umbellularia  californica,Positive,Garbelotto Lab,
17807,2011-05-01,PCR,,37.216233,-122.095817,SB11-1004,,Umbellularia  californica,Positive,Garbelotto Lab,
17808,2011-05-01,PCR,,37.323551,-122.177536,SB11-1006,,,Positive,Garbelotto Lab,
17809,2011-05-01,PCR,,37.322736,-122.17764,SB11-1007,,,Positive,Garbelotto Lab,
17810,2011-05-01,PCR,,37.322645,-122.176605,SB11-1008,,,Positive,Garbelotto Lab,
17811,2011-05-01,PCR,,37.322101,-122.175776,SB11-1009,,,Positive,Garbelotto Lab,
17812,2011-05-01,PCR,,37.321196,-122.174845,SB11-1010,,Umbellularia  californica,Positive,Garbelotto Lab,
17813,2011-05-01,PCR,,37.32029,-122.174327,SB11-1011,,Umbellularia  californica,Positive,Garbelotto Lab,
17814,2011-05-01,PCR,,37.32029,-122.174327,SB11-1012,,Umbellularia  californica,Positive,Garbelotto Lab,
17815,2011-05-01,PCR,,37.212322,-122.063328,SB11-1013,,Umbellularia  californica,Positive,Garbelotto Lab,
17816,2011-05-01,PCR,,37.212322,-122.063328,SB11-1014,,Umbellularia  californica,Positive,Garbelotto Lab,
17817,2011-05-01,PCR,,37.212725,-122.058819,SB11-1015,,Umbellularia  californica,Positive,Garbelotto Lab,
17818,2011-05-01,PCR,,37.211319,-122.064869,SB11-1017,,Notholithocarpus densiflorus,Positive,Garbelotto Lab,
17819,2011-05-01,PCR,,37.211319,-122.064869,SB11-1018,,Umbellularia  californica,Positive,Garbelotto Lab,
17820,2011-05-01,PCR,,37.211319,-122.064869,SB11-1019,,Umbellularia  californica,Positive,Garbelotto Lab,
17821,2011-05-01,PCR,,37.211319,-122.064869,SB11-1020,,Umbellularia  californica,Positive,Garbelotto Lab,
17822,2011-05-01,PCR,,37.4081,-122.307483,SB11-1024,,Umbellularia  californica,Positive,Garbelotto Lab,
17823,2011-05-01,PCR,,37.29964,-122.17773,SB11-1026,,Umbellularia  californica,Positive,Garbelotto Lab,
17824,2011-05-01,PCR,,37.29827,-122.17429,SB11-1027,,Umbellularia  californica,Positive,Garbelotto Lab,
17825,2011-05-01,PCR,,37.29876,-122.17233,SB11-1028,,Umbellularia  californica,Positive,Garbelotto Lab,
17826,2011-05-01,PCR,,37.29876,-122.17315,SB11-1029,,Umbellularia  californica,Positive,Garbelotto Lab,
17827,2011-05-01,PCR,,37.29917,-122.1741,SB11-1030,,Umbellularia  californica,Positive,Garbelotto Lab,
17828,2011-05-01,PCR,,37.29944,-122.17604,SB11-1032,,Umbellularia  californica,Positive,Garbelotto Lab,
17829,2011-05-01,PCR,,37.29959,-122.17682,SB11-1033,,Umbellularia  californica,Positive,Garbelotto Lab,
17830,2011-05-01,PCR,,37.200202,-122.06475,SB11-1034,,Umbellularia  californica,Positive,Garbelotto Lab,
17831,2011-05-01,PCR,,37.200417,-122.064367,SB11-1035,,Umbellularia  californica,Positive,Garbelotto Lab,
17832,2011-05-01,PCR,,37.200417,-122.063817,SB11-1036,,Umbellularia  californica,Positive,Garbelotto Lab,
17833,2011-05-01,PCR,,37.20015,-122.062833,SB11-1037,,Umbellularia  californica,Positive,Garbelotto Lab,
17834,2011-05-01,PCR,,37.19965,-122.06205,SB11-1038,,Notholithocarpus densiflorus,Positive,Garbelotto Lab,
17835,2011-05-01,PCR,,37.199567,-122.060867,SB11-1039,,Umbellularia  californica,Positive,Garbelotto Lab,
17836,2011-05-01,PCR,,37.202967,-122.06765,SB11-1041,,Umbellularia  californica,Positive,Garbelotto Lab,
17837,2011-05-01,PCR,,37.203367,-122.068517,SB11-1042,,Umbellularia  californica,Positive,Garbelotto Lab,
17838,2011-05-01,PCR,,37.2052,-122.06665,SB11-1044,,Umbellularia  californica,Positive,Garbelotto Lab,
17839,2011-05-01,PCR,,37.2053,-122.065133,SB11-1045,,Umbellularia  californica,Positive,Garbelotto Lab,
17840,2011-05-01,PCR,,37.196437,-122.066094,SB11-1046,,Umbellularia  californica,Positive,Garbelotto Lab,
17841,2011-05-01,PCR,,37.195592,-122.063809,SB11-1047,,Umbellularia  californica,Positive,Garbelotto Lab,
17842,2011-05-01,PCR,,37.216399,-122.06905,SB11-1049,,Umbellularia  californica,Positive,Garbelotto Lab,
17843,2011-05-01,PCR,,37.214632,-122.067414,SB11-1051,,Umbellularia  californica,Positive,Garbelotto Lab,
17844,2011-05-01,PCR,,37.216479,-122.068618,SB11-1052,,Umbellularia  californica,Positive,Garbelotto Lab,
17845,2011-05-01,PCR,,37.272778,-122.146667,SB11-1053,,Umbellularia  californica,Positive,Garbelotto Lab,
17846,2011-05-01,PCR,,37.272778,-122.146667,SB11-1054,,Umbellularia  californica,Positive,Garbelotto Lab,
17847,2011-05-01,PCR,,37.273889,-122.148889,SB11-1055,,Umbellularia  californica,Positive,Garbelotto Lab,
17848,2011-05-01,PCR,,37.274444,-122.150833,SB11-1056,,Umbellularia  californica,Positive,Garbelotto Lab,
17849,2011-05-01,PCR,,37.275556,-122.152222,SB11-1057,,Umbellularia  californica,Positive,Garbelotto Lab,
17850,2011-05-01,PCR,,37.273333,-122.146667,SB11-1058,,Umbellularia  californica,Positive,Garbelotto Lab,
17851,2011-05-01,PCR,,37.273611,-122.146944,SB11-1059,,Umbellularia  californica,Positive,Garbelotto Lab,
17852,2011-05-01,PCR,,37.273333,-122.144722,SB11-1060,,Umbellularia  californica,Positive,Garbelotto Lab,
17853,2011-05-01,PCR,,37.251667,-122.122533,SB11-1061,,Umbellularia  californica,Positive,Garbelotto Lab,
17854,2011-05-01,PCR,,37.251183,-122.1203,SB11-1062,,Umbellularia  californica,Positive,Garbelotto Lab,
17855,2011-05-01,PCR,,37.252217,-122.119983,SB11-1063,,Umbellularia  californica,Positive,Garbelotto Lab,
17856,2011-05-01,PCR,,37.253367,-122.117583,SB11-1064,,Umbellularia  californica,Positive,Garbelotto Lab,
17857,2011-05-01,PCR,,37.252883,-122.120483,SB11-1065,,Umbellularia  californica,Positive,Garbelotto Lab,
17858,2011-05-01,PCR,,37.254567,-122.12135,SB11-1066,,Umbellularia  californica,Positive,Garbelotto Lab,
17859,2011-05-01,PCR,,37.256783,-122.122917,SB11-1067,,Umbellularia  californica,Positive,Garbelotto Lab,
17860,2011-05-01,PCR,,37.25685,-122.12215,SB11-1068,,Umbellularia  californica,Positive,Garbelotto Lab,
17861,2011-05-01,PCR,,37.252017,-122.124483,SB11-1069,,,Positive,Garbelotto Lab,
17862,2011-05-01,PCR,,37.250717,-122.126983,SB11-1070,,Umbellularia  californica,Positive,Garbelotto Lab,
17863,2011-05-01,PCR,,37.247383,-122.125517,SB11-1071,,Umbellularia  californica,Positive,Garbelotto Lab,
17864,2011-05-01,PCR,,37.245633,-122.12965,SB11-1072,,Umbellularia  californica,Positive,Garbelotto Lab,
17865,2011-05-01,PCR,,37.248017,-122.124083,SB11-1073,,Umbellularia  californica,Positive,Garbelotto Lab,
17866,2011-05-01,PCR,,37.245767,-122.1252,SB11-1074,,Umbellularia  californica,Positive,Garbelotto Lab,
17867,2011-05-01,PCR,,37.246683,-122.127117,SB11-1075,,,Positive,Garbelotto Lab,
17868,2011-05-01,PCR,,37.244033,-122.1279,SB11-1076,,Umbellularia  californica,Positive,Garbelotto Lab,
17869,2011-05-01,PCR,,37.2443,-122.125383,SB11-1077,,Umbellularia  californica,Positive,Garbelotto Lab,
17870,2011-05-01,PCR,,37.39658,-122.29345,SB11-1078,,Umbellularia  californica,Positive,Garbelotto Lab,
17871,2011-05-01,PCR,,37.39658,-122.29345,SB11-1079,,Umbellularia  californica,Positive,Garbelotto Lab,
17872,2011-05-01,PCR,,37.38384,-122.26087,SB11-1080,,Umbellularia  californica,Positive,Garbelotto Lab,
17873,2011-05-01,PCR,,37.40182,-122.30122,SB11-1081,,Notholithocarpus densiflorus,Positive,Garbelotto Lab,
17874,2011-05-01,PCR,,37.39804,-122.288849,SB11-1082,,Umbellularia  californica,Positive,Garbelotto Lab,
17875,2011-05-01,PCR,,37.38438,-122.26131,SB11-1083,,Umbellularia  californica,Positive,Garbelotto Lab,
17876,2011-05-01,PCR,,37.24325,-122.15305,SB11-1084,,Umbellularia  californica,Positive,Garbelotto Lab,
17877,2011-05-01,PCR,,37.243433,-122.152367,SB11-1085,,Umbellularia  californica,Positive,Garbelotto Lab,
17878,2011-05-01,PCR,,37.243367,-122.15165,SB11-1086,,Umbellularia  californica,Positive,Garbelotto Lab,
17879,2011-05-01,PCR,,37.243117,-122.151483,SB11-1087,,Umbellularia  californica,Positive,Garbelotto Lab,
17880,2011-05-01,PCR,,37.241483,-122.151917,SB11-1088,,Umbellularia  californica,Positive,Garbelotto Lab,
17881,2011-05-01,PCR,,37.240417,-122.150417,SB11-1089,,Umbellularia  californica,Positive,Garbelotto Lab,
17882,2011-05-01,PCR,,37.241267,-122.1527,SB11-1090,,,Positive,Garbelotto Lab,
17883,2011-05-01,PCR,,37.24275,-122.1516,SB11-1091,,,Positive,Garbelotto Lab,
17884,2011-05-01,PCR,,37.37623,-122.26292,SB11-1098,,Umbellularia  californica,Positive,Garbelotto Lab,
17885,2011-05-01,PCR,,37.33285,-122.22968,SB11-1099,,Umbellularia  californica,Positive,Garbelotto Lab,
17886,2011-05-01,PCR,,37.33351,-122.22959,SB11-1100,,Umbellularia  californica,Positive,Garbelotto Lab,
17887,2011-05-01,PCR,,37.33343,-122.22895,SB11-1101,,Umbellularia  californica,Positive,Garbelotto Lab,
17888,2011-05-01,PCR,,37.33313,-122.23108,SB11-1102,,Umbellularia  californica,Positive,Garbelotto Lab,
17889,2011-05-01,PCR,,37.33733,-122.2246,SB11-1103,,Umbellularia  californica,Positive,Garbelotto Lab,
17890,2011-05-01,PCR,,37.32793,-122.16894,SB11-1104,,Umbellularia  californica,Positive,Garbelotto Lab,
17891,2011-05-01,PCR,,37.32453,-122.16322,SB11-1105,,Umbellularia  californica,Positive,Garbelotto Lab,
17892,2011-05-01,PCR,,37.33112,-122.16389,SB11-1106,,Umbellularia  californica,Positive,Garbelotto Lab,
17893,2011-05-01,PCR,,37.33073,-122.16949,SB11-1107,,Umbellularia  californica,Positive,Garbelotto Lab,
17894,2011-05-01,PCR,,37.33073,-122.16949,SB11-1108,,Notholithocarpus densiflorus,Positive,Garbelotto Lab,
17895,2011-05-01,PCR,,37.38366,-122.26316,SB11-1109,,Umbellularia  californica,Positive,Garbelotto Lab,
17896,2011-05-01,PCR,,37.38508,-122.26526,SB11-1110,,Umbellularia  californica,Positive,Garbelotto Lab,
17897,2011-05-01,PCR,,37.38223,-122.26296,SB11-1111,,Umbellularia  californica,Positive,Garbelotto Lab,
17898,2011-05-01,PCR,,37.288939,-122.085456,SB11-1115,,Umbellularia  californica,Positive,Garbelotto Lab,
17899,2011-05-01,PCR,,37.28625,-122.17378,SB11-1116,,Umbellularia  californica,Positive,Garbelotto Lab,
17900,2011-05-01,PCR,,37.28682,-122.17216,SB11-1117,,Umbellularia  californica,Positive,Garbelotto Lab,
17901,2011-05-01,PCR,,37.28532,-122.17113,SB11-1118,,,Positive,Garbelotto Lab,
17902,2011-05-01,PCR,,37.28365,-122.16946,SB11-1119,,Umbellularia  californica,Positive,Garbelotto Lab,
17903,2011-05-01,PCR,,37.28485,-122.16561,SB11-1120,,,Positive,Garbelotto Lab,
17904,2011-05-01,PCR,,37.2835,-122.16347,SB11-1121,,Umbellularia  californica,Positive,Garbelotto Lab,
17905,2011-05-01,PCR,,37.28521,-122.16149,SB11-1122,,Umbellularia  californica,Positive,Garbelotto Lab,
17906,2011-05-01,PCR,,37.29135,-122.18309,SB11-1123,,Umbellularia  californica,Positive,Garbelotto Lab,
17907,2011-05-01,PCR,,37.364767,-122.215883,SB11-1128,,Umbellularia  californica,Positive,Garbelotto Lab,
17908,2011-05-01,PCR,,37.36515,-122.216933,SB11-1131,,Umbellularia  californica,Positive,Garbelotto Lab,
17909,2011-05-01,PCR,,37.36585,-122.216783,SB11-1132,,Umbellularia  californica,Positive,Garbelotto Lab,
17910,2011-05-01,PCR,,37.438244,-122.202397,SB11-1136,,Umbellularia  californica,Positive,Garbelotto Lab,
17911,2011-05-01,PCR,,37.450433,-122.244433,SB11-1137,,,Positive,Garbelotto Lab,
17912,2011-05-01,PCR,,37.382264,-122.241294,SB11-1141,,Umbellularia  californica,Positive,Garbelotto Lab,
17913,2011-05-01,PCR,,37.382264,-122.241294,SB11-1142,,Umbellularia  californica,Positive,Garbelotto Lab,
17914,2011-05-01,PCR,,37.382264,-122.241294,SB11-1144,,Umbellularia  californica,Positive,Garbelotto Lab,
17915,2011-05-01,PCR,,37.429101,-122.278923,SB11-1145,,Umbellularia  californica,Positive,Garbelotto Lab,
17916,2011-05-01,PCR,,37.442383,-122.286783,SB11-1151,,Umbellularia  californica,Positive,Garbelotto Lab,
17917,2011-05-01,PCR,,37.4421,-122.28685,SB11-1152,,Umbellularia  californica,Positive,Garbelotto Lab,
17918,2011-05-01,PCR,,37.441517,-122.287983,SB11-1153,,Umbellularia  californica,Positive,Garbelotto Lab,
17919,2011-05-01,PCR,,37.440167,-122.289783,SB11-1156,,Umbellularia  californica,Positive,Garbelotto Lab,
17920,2011-05-01,PCR,,37.367967,-122.20195,SB11-1158,,,Positive,Garbelotto Lab,
17921,2011-05-01,PCR,,37.368417,-122.20245,SB11-1159,,Umbellularia  californica,Positive,Garbelotto Lab,
17922,2011-05-01,PCR,,37.365133,-122.202133,SB11-1160,,Umbellularia  californica,Positive,Garbelotto Lab,
17923,2011-05-01,PCR,,37.3617,-122.207067,SB11-1162,,Umbellularia  californica,Positive,Garbelotto Lab,
17924,2011-05-01,PCR,,37.429791,-122.273332,SB11-1205,,Umbellularia  californica,Positive,Garbelotto Lab,
17925,2011-05-01,PCR,,37.313605,-122.187208,SB11-1216,,Umbellularia  californica,Positive,Garbelotto Lab,
17926,2011-05-01,PCR,,37.385205,-122.23984,SB11-1218,,Umbellularia  californica,Positive,Garbelotto Lab,
17927,2011-05-01,PCR,,37.385686,-122.23991,SB11-1219,,Umbellularia  californica,Positive,Garbelotto Lab,
17928,2011-05-01,PCR,,37.392859,-122.265776,SB11-1223,,,Positive,Garbelotto Lab,
17929,2011-05-01,PCR,,37.39602,-122.24078,SB11-1224,,Umbellularia  californica,Positive,Garbelotto Lab,
17930,2011-05-01,PCR,,37.39311,-122.264311,SB11-1227,,Umbellularia  californica,Positive,Garbelotto Lab,
17931,2011-05-01,PCR,,37.393928,-122.266092,SB11-1228,,Umbellularia  californica,Positive,Garbelotto Lab,
17932,2011-05-01,PCR,,37.393675,-122.265192,SB11-1230,,Umbellularia  californica,Positive,Garbelotto Lab,
17933,2011-05-01,PCR,,37.393798,-122.263888,SB11-1231,,,Positive,Garbelotto Lab,
17934,2011-05-01,PCR,,37.3626,-122.212316,SB11-1233,,Umbellularia  californica,Positive,Garbelotto Lab,
17935,2011-05-01,PCR,,37.429676,-122.273504,SB11-1239,,Umbellularia  californica,Positive,Garbelotto Lab,
17936,2011-05-01,PCR,,37.35652,-122.21185,SB11-1245,,Umbellularia  californica,Positive,Garbelotto Lab,
17937,2011-05-01,PCR,,37.354816,-122.21066,SB11-1246,,Umbellularia  californica,Positive,Garbelotto Lab,
17938,2011-05-01,PCR,,37.36176,-122.2136,SB11-1247,,Umbellularia  californica,Positive,Garbelotto Lab,
17939,2011-05-01,PCR,,37.358552,-122.212437,SB11-1249,,,Positive,Garbelotto Lab,
17940,2012-01-01,Culture,Other,42.07827,-124.2712,13022,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17941,2012-01-01,Culture,Other,42.07869,-124.27265,13023,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17942,2012-01-01,Culture,Other,42.08132,-124.27671,13024,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17943,2012-01-01,Culture,Other,42.08022,-124.27538,13025,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17944,2012-01-01,Culture,Other,42.0802,-124.27473,13026,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17945,2012-01-01,Culture,Other,42.12377,-124.31451,13051,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17946,2012-04-01,Culture,Other,42.13105,-124.32893,13143,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17947,2012-04-01,Culture,Other,42.13098,-124.3288,13144,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17948,2012-04-01,Culture,Other,42.13166,-124.3295,13146,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17949,2012-05-01,Culture,Other,42.12149,-124.33272,13149,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17950,2012-08-01,Culture,Other,42.08125,-124.28297,13176,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17951,2012-08-01,Culture,Other,42.15937,-124.27139,13280,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17952,2012-08-01,Culture,Other,42.15923,-124.27234,13283,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17953,2012-08-01,PCR,Other,42.13955,-124.24162,13351,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
17954,2012-08-01,PCR,Other,42.13955,-124.24014,13352,,Notholithocarpus densiflorus,Positive,"HANSEN LAB, OSU",
